	t02_mean	t04_mean	theta	prob	log2FC	length
HVO_RS00390	247.889289662767	13.900166822011	0.838354150735375	0.982608849635069	4.15652183691705	1031
HVO_RS01805	662.478890867845	148.282474398522	0.828257695186618	0.981259508058181	2.15952639065912	737
HVO_RS01800	6097.34324894642	8444.90218928439	-0.35492324946378	0.58755690207169	-0.469899948948814	194
HVO_RS01295	286.247526766015	139.357540973872	0.311043433937218	0.692699746925741	1.03847215582441	1307
HVO_RS01105	712.140305198608	22.2238389058902	1.07814265605229	0.976463091324556	5.00198155567817	410
HVO_RS00980	703.042444204783	138.684953620017	0.644291306691642	0.955965185823012	2.34180051707921	422
HVO_RS19735	NA	NA	NA	NA	NA	253
HVO_RS19870	NA	NA	NA	NA	NA	455
HVO_RS19970	NA	NA	NA	NA	NA	1000
HVO_RS20040	NA	NA	NA	NA	NA	518
HVO_RS03945	1105.02746551948	1756.69768615367	-0.408429207782807	0.701350360546936	-0.668783707916425	584
HVO_RS03970	232.647546276962	157.566973419401	0.149133956977976	0.309471793543389	0.562180798507523	1190
HVO_RS04250	206.324672460979	24.5381318329173	0.601224356562765	0.947817482496628	3.07181902883856	1217
HVO_RS04680	642.132252408738	229.969237820836	0.438169487767603	0.854530128150899	1.48142957302214	431
HVO_RS02705	517.306630900404	18.9061960715398	0.9731699973608	0.987492967920726	4.77408865708651	437
HVO_RS02765	435.064958581953	637.988979431169	-0.284621145929271	0.41721378449098	-0.552300680576914	1022
HVO_RS03020	352.62960425764	103.54794940163	0.480116784029793	0.890657791873897	1.76785461447468	767
HVO_RS03045	164.103255075304	8.69059773563982	0.845623020932886	0.983370305343559	4.23900463712574	1436
HVO_RS03505	689.92236960373	280.379899028825	0.481902480585717	0.892106009126926	1.29905111479502	494
HVO_RS03525	218.278778153599	25.9856246482201	0.650587529436818	0.95695613265191	3.07038622879652	1103
HVO_RS02300	368.706271643767	350.974865997428	0.0235420311030322	0.0443753123385258	0.0711042366969459	740
HVO_RS02080	603.885025378887	316.327873425136	0.385993270121252	0.806385339268858	0.932853213296671	572
HVO_RS02060	333.099871008607	191.763697553109	0.301649802929779	0.673070697082863	0.796625163181303	1040
HVO_RS02050	244.27963643778	66.418576732201	0.451951574081	0.866635454761741	1.87887489000999	980
HVO_RS02405	3710.08861348249	1564.30715421935	0.624875814574189	0.952565947093608	1.24592982931163	284
HVO_RS03700	4325.07390866001	3658.59774032945	0.139885616044948	0.285421317413034	0.241433985012918	284
HVO_RS02975	204.36698026148	107.346651444888	0.253903221898031	0.564706725424711	0.92888492900917	1385
HVO_RS02980	1481.83888793537	2761.52506519019	-0.63449625323976	0.904237713292278	-0.898076622201199	323
HVO_RS03050	1073.48447905622	176.570010693853	1.2687943499511	0.998934665263208	2.60398909596022	443
HVO_RS01895	38.6179803251385	23.3064934340104	0.122154782564417	0.239931199288953	0.728540754126902	1352
HVO_RS02410	410.785842929522	383.781736084105	0.0343775056753608	0.0594917259700679	0.0981004060831144	683
HVO_RS19875	184.445195199934	9.07803799956949	0.906273346745995	0.984862762911945	4.34466786983432	1340
HVO_RS03415	NA	NA	NA	NA	NA	191
HVO_RS03495	988.430593584017	249.385587991473	0.55459772255587	0.9350293929851	1.98676157104694	284
HVO_RS20065	1117.41925673088	2182.80236105712	-0.778575505175026	0.936015050733055	-0.96601092143571	485
HVO_RS20150	479.760698546665	835.947105003239	-0.316389519623952	0.493523821686181	-0.801096679372504	1115
HVO_RS20155	368.590336506432	651.356530587322	-0.332511905994737	0.533040816247939	-0.821429194480302	914
HVO_RS12045	207.436767713659	131.365840196816	0.218537453658333	0.482096889631061	0.65908145909014	941
HVO_RS12620	238.846588748271	17.224978145428	0.780905319251776	0.972177959499986	3.79351021452333	557
HVO_RS13065	802.937927013343	942.686400143289	-0.129277311136203	0.084068384943492	-0.231489453752005	368
HVO_RS13075	NA	NA	NA	NA	NA	632
HVO_RS13570	89.7321660723084	78.9938618572875	0.0463830702002352	0.078302681785141	0.183884682854866	1799
HVO_RS13900	118.211008751838	49.1197399768516	0.338154529804985	0.743112766889571	1.26698956833378	1568
HVO_RS14410	179.602245162459	27.5180438568827	0.541123542540544	0.929649621752955	2.70635556134298	803
HVO_RS14555	1113.72672410989	2573.92502254757	-0.63377255175047	0.903904541203152	-1.20857474798615	1079
HVO_RS20240	525.048603209208	1332.36951920577	-0.600507505563626	0.887383224490105	-1.3434713719074	1418
HVO_RS15595	317.658374210627	344.743725938174	-0.0483931772835921	1.11022302462516e-16	-0.118048243651585	1157
HVO_RS15620	537.698849871572	88.3879568683074	0.84942740735642	0.98369778489313	2.60487666924565	500
HVO_RS16300	787.821079068971	410.509859298671	0.520347537443165	0.919104895575287	0.940451146532608	416
HVO_RS16580	337.548718936655	230.880331310595	0.217661023199974	0.48003166148549	0.547950468438576	869
HVO_RS16585	272.185941245203	161.662160228594	0.300936181731383	0.671543186056832	0.751610520632707	1145
HVO_RS17290	157.909836968813	52.3683956917077	0.350555852123852	0.762558753820746	1.59233273291578	1220
HVO_RS18275	14417.8688074059	39976.5271639936	-1.0876271398609	0.964326490558274	-1.47129522105962	218
HVO_RS11115	755.23475434128	1086.70330355465	-0.26157713183691	0.363783392065642	-0.524961042092372	389
HVO_RS10905	217.990937213244	169.104316860744	0.123736546709062	0.243929542354438	0.366354668391904	731
HVO_RS10150	69.3407191474541	85.3804897223922	-0.100353283177139	0.039577264296712	-0.300203638450762	2273
HVO_RS09760	158.290594101593	84.3004234911375	0.272309414078727	0.607406901212945	0.908963746796994	680
HVO_RS06910	291.783310710592	1756.69459805027	-0.970297611738707	0.970355197575233	-2.5898941280132	206
HVO_RS06800	5400.96039882129	12106.9020108309	-0.730450830714418	0.929746439173791	-1.16454187125814	164
HVO_RS06545	161.405242616457	103.272927903197	0.138383542150041	0.281525323677184	0.644225325819411	233
HVO_RS06285	430.280678074308	1325.9726210815	-0.637850168787302	0.905766834404822	-1.62370102467783	938
HVO_RS04825	425.040849591166	897.065538071274	-0.360946999036334	0.601860895048942	-1.07761188817126	860
HVO_RS04920	29.3532753720033	67.5499496776542	-0.250640779275702	0.338953701557372	-1.20243320000059	1043
HVO_RS04925	26.1377128860332	25.2537019623735	0.00987849815021445	0.0280420320922524	0.0496380180012557	875
