	t00_mean	t08_mean	theta	prob	log2FC	length
HVO_RS00705	75.4500301497719	42.3013546258687	0.255671116080564	0.74666471771757	0.834817613416543	695
HVO_RS00635	53.2040644532489	49.7747091129542	0.0321453031160341	0.0352253424625675	0.0961235779370118	863
HVO_RS00570	93.7561658107524	68.1575205858374	0.115892455382068	0.302557483938741	0.460040716894146	1949
HVO_RS00350	121.799212581102	38.7214051893864	0.471281025990046	0.948413588030854	1.65330159271467	530
HVO_RS00090	222.20704201817	63.3165744296287	0.432944495754662	0.934720476323558	1.81124942863261	653
HVO_RS01720	326.059736089708	19.7260129306047	0.947562608605946	0.983457816581165	4.0469650093808	524
HVO_RS01710	41.697341489227	3.75654429581219	0.715950816389398	0.977913328604424	3.47247738501515	2303
HVO_RS01330	82.5452474906348	11.1299837566778	0.607843863542394	0.971085179643356	2.89073366776065	1706
HVO_RS00950	1951.39971308467	5068.99975609117	-0.975614887577362	0.985666354028446	-1.37719177323945	371
HVO_RS00945	636.255848560743	433.521384199281	0.202011579158166	0.595292309151618	0.553503854067613	311
HVO_RS00895	45.5775958090059	10.6123519257052	0.482135631541432	0.950748898303691	2.1025804013327	974
HVO_RS00770	366.614086419476	37.3122013684769	0.841228530879111	0.976992521377997	3.29654283484147	548
HVO_RS00755	1036.77706199974	2589.58433891491	-0.769544496454458	0.962834120306145	-1.32061484064443	413
HVO_RS19935	NA	NA	NA	NA	NA	245
HVO_RS03435	NA	NA	NA	NA	NA	434
HVO_RS04090	264.26728838832	206.878852030647	0.145037298285016	0.403734691394072	0.353211681148724	872
HVO_RS04280	296.8192147716	101.100585296809	0.430637166970681	0.93358314658412	1.55379313932799	599
HVO_RS04545	146.22920410976	53.386486397451	0.322112465637353	0.850269672034646	1.45368496030549	611
HVO_RS04675	808.322478432434	1600.00071252461	-0.707630677331689	0.969903349738147	-0.985069674717772	368
HVO_RS02480	206.347210534747	92.8600354588031	0.313237824573711	0.841167774675651	1.15194419876661	611
HVO_RS02940	380.858159893075	314.819167387735	0.0977871006228591	0.237653715115236	0.274730425527363	527
HVO_RS03305	276.141548353574	20.8206513570874	0.807734831800065	0.972154117751656	3.72932086466317	581
HVO_RS01920	NA	NA	NA	NA	NA	449
HVO_RS02130	189.171587593637	27.2326075683985	0.621687678509579	0.9722440116676	2.79628838643859	821
HVO_RS19745	293.694250267072	179.058925990533	0.205826079519014	0.60745195328713	0.713880583884676	626
HVO_RS02045	980.252803141788	593.759327522975	0.4292448289294	0.932879328310259	0.723275590105971	302
HVO_RS02040	854.065942486417	1142.84132612233	-0.226563681942718	0.56740062002056	-0.420205741584096	425
HVO_RS01975	NA	NA	NA	NA	NA	683
HVO_RS01970	1153.79271500386	694.538413161575	0.334147228581624	0.861596566048018	0.732257666090914	167
HVO_RS01960	746.98413835794	218.449215015712	0.848063856318858	0.9782068170242	1.77377968725149	395
HVO_RS01955	230.422107899777	41.5467679887497	0.564750408556486	0.964869403190875	2.47147098694923	704
HVO_RS03500	303.523958393775	743.442475712466	-0.465010579999887	0.926793501381201	-1.29241071841486	296
HVO_RS02535	143.289863137731	85.2162508377747	0.185478055304711	0.541051394679685	0.749736066136337	1169
HVO_RS03835	187.98499516348	112.288270289938	0.248697662473813	0.729937258385576	0.743410280854119	1166
HVO_RS03085	466.277427144421	1489.52951279175	-0.8282256252791	0.963465986656861	-1.67559621422395	317
HVO_RS03550	31.8165625479504	54.2474461278662	-0.19456484925593	0.461685015315645	-0.769777243928836	1019
HVO_RS02965	812.066713582719	321.029100479369	0.636433701942964	0.973344241509113	1.33889417381988	374
HVO_RS19945	192.314388418492	44.8468751864554	0.495610042573532	0.95304859173188	2.10038733455405	881
HVO_RS02380	251.897567860073	366.027091186645	-0.256581663777656	0.653255557870772	-0.539113239794469	1166
HVO_RS03005	148.125541223669	59.8988539983984	0.301032650565369	0.826997654560331	1.30622011901832	1166
HVO_RS20080	NA	NA	NA	NA	NA	194
HVO_RS02165	72.444004090897	10.4186349327082	0.651310778059651	0.974539391188015	2.79770002281579	1499
HVO_RS03490	145.376613365751	77.0224487623226	0.227790538986635	0.673905478574879	0.916444306231657	1166
HVO_RS02455	12674.9191117612	41792.3961181878	-1.40213050346842	0.994679777692613	-1.72126393593514	878
HVO_RS03695	155.663113226392	197.18101564433	-0.121304774061334	0.197674659511367	-0.341093541331963	683
HVO_RS19720	964.456973260209	962.852079048206	0.00102609623318657	0.00120081841359354	0.00240270075336744	200
HVO_RS19805	973.403316871917	1225.6174606776	-0.174915917265682	0.393318319661285	-0.332399160059863	233
HVO_RS20145	603.669624700581	1187.83887552496	-0.465995017177103	0.927089329680476	-0.976508040039175	719
HVO_RS20160	143.653299339325	324.19915555397	-0.417169866789164	0.902197079398499	-1.17428920488234	1430
HVO_RS20165	128.39661011579	294.318397272893	-0.398561635377778	0.887055857279278	-1.19677061175657	1373
HVO_RS12285	77.8204328335704	18.8040479581766	0.46207605102499	0.945968178803658	2.0491057394108	1193
HVO_RS12345	64.4891642535521	152.116693867834	-0.34354287080156	0.820107685933508	-1.23804981043055	1877
HVO_RS12475	350.420370654281	119.488799865732	0.399736974512633	0.9149868363053	1.55221124888082	446
HVO_RS12560	193.307731791908	330.303581546443	-0.257104341628727	0.654587331277663	-0.772893270489584	920
HVO_RS12625	25.7905321009472	18.4459539844418	0.147996317633414	0.413853136370431	0.483537134599495	1208
HVO_RS12645	401.931460318315	125.858403686344	0.466612195988127	0.947232206301718	1.67514795581271	452
HVO_RS12715	355.719750056646	591.389213701076	-0.305766659519016	0.756924155554852	-0.733366853438458	464
HVO_RS12795	78.8030810464299	21.4505341807338	0.407581120581792	0.920266471997235	1.87723846186267	1931
HVO_RS12855	48.9585578111077	1.87080677069473	1.1432946284039	0.986834180701869	4.70982860040401	1712
HVO_RS12955	12.6419343493977	9.38822050466566	0.149720447839079	0.419743375983507	0.429293595482106	734
HVO_RS13045	452.19182326798	231.830233946999	0.307800370868833	0.835132935669355	0.963866178390197	431
HVO_RS13100	169.694973918088	278.666285932095	-0.260152288757504	0.662239200950236	-0.715594635175191	683
HVO_RS13115	382.302365844236	598.322942672422	-0.292372296189947	0.732140621206643	-0.646210255954362	854
HVO_RS13545	600.01519242532	822.295940331888	-0.231646275896801	0.583109181229653	-0.454658676009401	389
HVO_RS13795	2067.85765667907	8090.56522806749	-1.6882333353277	0.999999999999907	-1.96810361710298	305
HVO_RS13805	977.680056988724	1390.62459266296	-0.26089556350476	0.664075183439148	-0.508298678693206	197
HVO_RS13810	292.142569726325	758.493852145881	-0.514936036709374	0.935325991821199	-1.37646489033795	572
HVO_RS14080	26.2099120221691	66.5490570044393	-0.358941271993412	0.842494174332237	-1.3443057123585	1964
HVO_RS14085	99.5454304752844	28.8190082451379	0.409192811795236	0.921307153572832	1.78833440353351	473
HVO_RS14205	369.197386080932	81.9780252195945	0.638543845756662	0.973504702399097	2.17108319651662	593
HVO_RS14460	173.05535706955	151.990973890414	0.0618740465054415	0.11259622290272	0.187247951419325	461
HVO_RS14600	109.621439622214	323.515944373713	-0.636821171447526	0.957405978935733	-1.5613068303445	932
HVO_RS14635	501.956832258505	1448.56641455028	-0.925317106293162	0.974902549242186	-1.52899062706217	620
HVO_RS14640	32.5280086392012	21.6891533061925	0.147038191530497	0.410578172483931	0.584708768794629	1112
HVO_RS14935	78.7792167699033	38.0006732608315	0.3188693116505	0.847035486196403	1.05179009449779	818
HVO_RS14985	730.337078138222	341.979232015425	0.386484815076401	0.90534201908752	1.09465376128627	266
HVO_RS15030	1076.1963498474	843.709313782409	0.149038590936764	0.417414247968845	0.351123385983483	197
HVO_RS15300	359.785145797028	283.188053273777	0.141457104616151	0.391471714943823	0.34537521987461	707
HVO_RS15530	429.953161429428	368.151264117852	0.0819935316077235	0.180858764957641	0.223880847656181	512
HVO_RS15550	372.381046838915	422.847583939281	-0.0654167395155784	0.0451728232339583	-0.183358089807454	509
HVO_RS15585	2595.11586219061	1104.22221799345	0.536043902006361	0.959321510625632	1.23276841602329	353
HVO_RS15625	209.544315866841	59.0690691018747	0.471254744523337	0.94840725885682	1.82678060609808	932
HVO_RS15645	423.230367235089	136.749996313047	0.445612519144745	0.940309902740207	1.62990235196922	416
HVO_RS15650	78.2686380774138	16.1590892792656	0.481964658766166	0.950715892152066	2.27608845072843	1919
HVO_RS15690	NA	NA	NA	NA	NA	632
HVO_RS15710	46.4472798065122	88.1636220312839	-0.27896538123849	0.705238582145879	-0.924589388070612	1169
HVO_RS15770	4844.29676871165	7577.93682180425	-0.38065995334971	0.869231123511219	-0.645517862620196	374
HVO_RS15840	438.344743288017	94.848566272453	0.57846484935129	0.967329654966939	2.2083680758138	398
HVO_RS15990	110.207679900047	95.5725620614432	0.0739284439780205	0.152609307503308	0.205556363370344	1241
HVO_RS16010	208.540227295619	108.711361879878	0.249741175036311	0.732508807930843	0.939822975249912	803
HVO_RS16125	1201.15985401599	3274.8265656041	-0.971199533773459	0.984843098219583	-1.44699034165275	377
HVO_RS16415	232.604339706416	142.75772254519	0.215982721904524	0.638997927882776	0.704309222512342	893
HVO_RS16505	2284.67536805118	3260.44912039095	-0.402209692081007	0.890278093579959	-0.513081520745733	188
HVO_RS16635	18754.2045975442	32056.0686218931	-0.446438398516336	0.919699523210218	-0.773383426456231	188
HVO_RS16710	NA	NA	NA	NA	NA	326
HVO_RS16735	175.327183261938	344.001400935713	-0.421161291300538	0.905039240185141	-0.972364746988645	917
HVO_RS16740	211.00366743933	600.579395052525	-0.45968256406162	0.925059161090586	-1.50908690458756	626
HVO_RS16790	168.599125227362	166.719689005294	0.00538227451719325	0.0030189321086147	0.0161725593451653	569
HVO_RS16820	2608.82547799121	7047.38639391403	-1.32499101237622	0.995754444650319	-1.43368788054611	209
HVO_RS16925	172.733869137258	16.9823031936752	0.762058383433436	0.972948579743668	3.34644694976791	1010
HVO_RS16965	105.714072832376	44.5636906596553	0.366087107951446	0.889126402015048	1.24622682012129	1469
HVO_RS16970	353.511777216116	142.192970155084	0.454619008291793	0.943621363793794	1.31390813744481	497
HVO_RS16975	381.79684661433	58.7559952584061	0.76129510778031	0.973031546278408	2.69999721518846	464
HVO_RS16980	215.333384052692	5.35011944908742	1.19704424465584	0.996262071850327	5.33085709167481	644
HVO_RS16985	358.564877325327	59.6943927645117	0.762929455432405	0.972855727718092	2.58656685092894	554
HVO_RS16990	688.916466004438	219.27101984672	0.691482957230535	0.977865652745494	1.6516139112302	455
HVO_RS17000	455.940017078703	151.552448029967	0.658959275480696	0.97521729792022	1.58902688145154	536
HVO_RS17005	468.07166198445	87.8948195207218	0.827953037362287	0.974719184708436	2.41287938276523	392
HVO_RS17010	1323.07370830552	237.484508552525	1.03441208526196	0.99262029263066	2.4779881236484	176
HVO_RS17015	502.505627829428	166.432782877909	0.716449746960227	0.977887573552207	1.59420011947285	518
HVO_RS17020	195.657701183966	21.0195609207666	0.742375217082754	0.975361794114635	3.21852745838799	743
HVO_RS17025	480.606225095942	62.5918888011396	0.926889446608888	0.983470768183776	2.9408077177586	356
HVO_RS17030	379.756632094026	69.2558175922069	0.7043357079305	0.978207841342435	2.45506799036066	398
HVO_RS17040	656.666165877328	279.795109936033	0.590956021523891	0.969192886893125	1.23078937531013	431
HVO_RS17045	3431.27847839259	1945.30006329803	0.397639408081847	0.913518094355022	0.818753509371416	212
HVO_RS17050	201.642705675765	64.0843629415854	0.531190493454038	0.958463653458908	1.65375694127392	914
HVO_RS17055	517.532219518483	235.673342179743	0.539498187846947	0.959955781533786	1.13486010229005	461
HVO_RS17060	517.737974779137	286.297316549239	0.381077618042584	0.901182578553415	0.854707992044368	422
HVO_RS17065	267.273049696621	92.4119366076084	0.545269726448387	0.961052598136251	1.53216325377603	725
HVO_RS17070	944.589289271146	394.784814447061	0.564960477430438	0.964909471260495	1.25862067978474	251
HVO_RS17075	211.520140972775	55.4232213170879	0.539701428161598	0.959993633045921	1.93223257256356	746
HVO_RS17080	162.028750181898	67.6762024639242	0.365745082041933	0.888843889342988	1.25952930441502	1016
HVO_RS17085	499.83953854226	758.309113091521	-0.258547707633959	0.658235460775362	-0.601321034141459	842
HVO_RS17200	108.530244430805	46.5832931922625	0.462279470427716	0.946027372851971	1.22021259944493	1259
HVO_RS17370	50.3917419754356	91.8438252931729	-0.305326707559819	0.756134362468541	-0.865995402262992	1649
HVO_RS17375	70.2741001722526	26.4654910331353	0.309213166305251	0.836740204730194	1.40888065410159	917
HVO_RS17380	473.473902320952	75.6049902404236	0.633247830083474	0.973105601138232	2.64673154064117	320
HVO_RS17530	226.165861606499	384.609896764306	-0.302367469373728	0.750784960308177	-0.766014707004598	686
HVO_RS20305	8478.15669443993	37172.9390154173	-2.05346806532885	0.999999999999997	-2.13243022111005	176
HVO_RS17855	10561.0872925258	19088.5183445446	-0.524935896734528	0.936141803097006	-0.85394675304379	230
HVO_RS17925	1765.58680736619	1726.76977216701	0.0160477265768041	0.0113313214336019	0.0320720116668296	362
HVO_RS17930	2791.57037809571	2579.27268471821	0.0637520116309291	0.118597089727522	0.114112623112825	224
HVO_RS17935	2671.0127432925	2197.57939209092	0.156639684677229	0.443354376889423	0.28147157238247	200
HVO_RS17940	223.503366372579	52.4657622367123	0.507911381240497	0.95485755527238	2.09084839074816	464
HVO_RS17950	73.604005896425	8.06274139166401	0.658081579726653	0.975137681745079	3.19044193281248	1073
HVO_RS17980	814.547195923028	2479.50283416553	-0.812322094407274	0.961971802321464	-1.60598067649666	356
HVO_RS18000	1627.38541037421	4499.41156526633	-1.22143963778569	0.991088773393893	-1.46718037557441	266
HVO_RS18005	12656.0781177756	32901.7312643769	-1.05016353834539	0.993285790087631	-1.37833308971367	179
HVO_RS18015	1293.23720593577	999.723943833318	0.173806311110006	0.501750058124077	0.371385238798282	341
HVO_RS18020	331.264934875692	169.530759127877	0.346378975358701	0.872431963705888	0.966438443884689	1046
HVO_RS18025	487.669576526825	402.62723656652	0.119023689257436	0.313621713630342	0.276459202337895	638
HVO_RS18030	3551.03458009563	4426.51307232008	-0.154025288224994	0.318256168164527	-0.317931272604639	479
HVO_RS18105	231.519317058563	209.043488422584	0.0506506152437343	0.0790694616387202	0.147329466281242	782
HVO_RS18110	70.4806082875328	124.908556001719	-0.319619728805205	0.781145399084017	-0.825574021534651	1199
HVO_RS18115	4832.45968148088	5664.89900110224	-0.12012854596207	0.193442683729814	-0.229292538923069	176
HVO_RS18120	2113.15105997761	1334.34185460628	0.275745666543651	0.788355298075134	0.663267574688794	194
HVO_RS18125	340.778165736997	69.4449090506227	0.557622928196554	0.963482397868681	2.29489206208388	398
HVO_RS18130	442.79294545566	197.109663913747	0.467267264436794	0.947405257613262	1.16763372666963	437
HVO_RS18135	1544.33398312035	2570.84653223873	-0.429498323966243	0.910517246330977	-0.73525870178484	350
HVO_RS18145	227.597234018783	231.866667743353	-0.00838410749998061	0	-0.0268124138938736	779
HVO_RS18150	628.661243612661	451.986370527704	0.25475067504662	0.744518711692247	0.476003555644292	392
HVO_RS18155	506.757085689021	408.119361336234	0.155016599570612	0.437819107005795	0.312303201981542	527
HVO_RS18160	2323.42297207281	4217.18184992944	-0.483073080294343	0.931181529771929	-0.860027417403192	503
HVO_RS18225	241.361419245734	44.6176868013103	0.545041932922658	0.961008558478778	2.43550746063171	695
HVO_RS20310	169.580553399643	118.162688862616	0.137743973732626	0.37872203359828	0.521196177777613	1154
HVO_RS11955	21.4561781871226	56.6690283752022	-0.361504812819551	0.845957309628375	-1.40116734322539	608
HVO_RS11720	39.3992394693635	37.7790236899042	0.0194782169133729	0.0152557492723596	0.0605823622027815	914
HVO_RS11705	65.2139794696441	10.6583587094865	0.772878838103356	0.971960434874898	2.61319596490642	1286
HVO_RS11700	180.516405020586	25.5777447617411	0.680754103463585	0.977159567639619	2.81916898293342	470
HVO_RS11455	194.125083743822	128.055006938362	0.19293721474555	0.565791562161914	0.600222883703925	1133
HVO_RS11405	585.538616902781	2007.13788116509	-0.971133543647652	0.984830366025898	-1.77730350036655	455
HVO_RS11250	5266.79845833191	10923.4782069734	-0.696247355041974	0.969013821338771	-1.05243414731647	206
HVO_RS11245	607.115811715847	431.911592322939	0.211111018725932	0.624026936763426	0.491235708823549	392
HVO_RS11065	338.148371025135	732.499014529748	-0.424564376065028	0.907349681944003	-1.1151704147726	311
HVO_RS10710	610.195306219627	1794.02796722357	-0.726330087118753	0.969568594868869	-1.55585939321536	428
HVO_RS10340	362.570846923585	274.514759114792	0.136765176823028	0.375354717852052	0.401379210678071	542
HVO_RS10305	1462.52270625252	3737.34966667178	-1.07926816128733	0.995103606897307	-1.35355652538288	248
HVO_RS10300	173.834870884747	77.9131768364827	0.295753918917931	0.820085368150988	1.15777826698604	908
HVO_RS10190	695.595526221366	224.153791460269	0.517931032762644	0.956326019441632	1.63375975173421	275
HVO_RS10185	578.63040157799	159.540672065899	0.603429650145785	0.97065279968739	1.85871786489335	323
HVO_RS10170	96.8565100277135	81.4387444636143	0.0722295396327534	0.146781751086086	0.250133700475091	848
HVO_RS09940	520.810810342446	1921.19001241438	-0.762275135578593	0.963986166076733	-1.88316891405289	758
HVO_RS09845	206.58562731559	474.153547993484	-0.356959334505876	0.839763855002143	-1.19861444564147	566
HVO_RS09565	399.979391865741	1047.66278702605	-0.538906936820805	0.937187081509332	-1.38917685386043	758
HVO_RS09430	62.6688420878847	15.7739296772309	0.462636156766077	0.946131080418954	1.99020622112576	1529
HVO_RS09415	272.009961334831	98.0016850925404	0.403132070616538	0.917314387497632	1.47278102467455	368
HVO_RS09410	725.186690152341	1068.18838359271	-0.295646356964026	0.738357582780064	-0.55874174864218	260
HVO_RS09405	661.664469759752	1370.11221012603	-0.48198720283256	0.930972533904168	-1.05012233606182	461
HVO_RS09390	203.448534352672	563.732138078632	-0.567561066285584	0.940336729911514	-1.47034592987933	701
HVO_RS09360	38.9823245815736	62.6993201295132	-0.278048254981372	0.703297614605133	-0.685629675976618	1154
HVO_RS09085	102.085790987655	142.727796215887	-0.160816047346033	0.342947143829652	-0.483484250976854	911
HVO_RS09065	151.446936566795	142.073411453453	0.0263093564138951	0.0249539526694352	0.0921758114654637	1109
HVO_RS09060	1406.12307883936	2051.70931771403	-0.390731032698133	0.879687901867524	-0.545103467181323	203
HVO_RS08955	96.1845870998153	140.994089213486	-0.177404995935651	0.402090120438941	-0.551757046953471	1760
HVO_RS08935	2009.31969674172	4829.69476541609	-0.965050618510258	0.983596659787047	-1.2652248890991	191
